frame,id,x1,y1,x2,y2,class,conf
223,6,36,276,75,365,player,0.9044715166091919
223,219,606,206,647,283,player,0.8959848284721375
223,416,859,339,923,434,player,0.9356520175933838
223,80,380,238,425,320,player,0.8701928853988647
223,384,807,252,859,345,player,0.906657874584198
224,8,211,173,250,242,player,0.8992569446563721
224,189,537,209,594,291,player,0.8818387985229492
224,172,665,289,718,386,player,0.8154773116111755
224,6,22,275,68,365,player,0.9051017761230469
224,219,598,205,635,283,player,0.8645864129066467
224,416,845,338,906,434,player,0.9379659295082092
224,80,374,238,417,321,player,0.905975341796875
224,384,807,251,850,345,player,0.9025164842605591
225,8,199,173,243,242,player,0.9183033108711243
225,189,538,226,584,292,player,0.7348671555519104
225,172,665,288,714,387,player,0.8809748291969299
225,6,8,273,60,365,player,0.9328299760818481
225,219,590,205,620,282,player,0.905504584312439
225,416,831,338,891,435,player,0.9387503862380981
225,80,364,236,413,323,player,0.9091270565986633
225,384,801,251,842,346,player,0.9176338911056519
225,475,1239,145,1276,219,player,0.8725273609161377
226,8,189,172,237,243,player,0.9189413189888
226,189,541,216,576,293,player,0.7701809406280518
226,172,659,287,705,388,player,0.8737456798553467
226,6,0,272,57,363,player,0.9362903237342834
226,219,580,204,610,283,player,0.8793577551841736
226,416,819,337,878,433,player,0.9047963619232178
226,384,793,251,835,344,player,0.9227767586708069
226,475,1225,146,1272,218,player,0.8878581523895264
226,243,355,235,411,318,player,0.9082499146461487
227,8,178,173,234,244,player,0.9113901257514954
227,189,533,214,573,294,player,0.8500974774360657
227,172,652,285,698,387,player,0.8996551632881165
227,6,0,272,49,354,player,0.8949784636497498
227,219,570,203,600,283,player,0.8769688606262207
227,416,810,337,863,432,player,0.9137555956840515
227,384,788,252,831,343,player,0.9150642156600952
227,475,1214,147,1264,218,player,0.8905740976333618
227,243,349,234,408,318,player,0.9338464140892029
228,8,177,174,227,246,player,0.8837873339653015
228,189,522,212,569,295,player,0.8550801277160645
228,172,643,285,694,384,player,0.9244530200958252
228,6,0,280,40,348,player,0.7614078521728516
228,219,562,202,593,280,player,0.8475606441497803
228,416,802,339,849,429,player,0.9227010011672974
228,384,785,254,827,344,player,0.9058010578155518
228,475,1205,148,1252,219,goalkeeper,0.9156266450881958
228,243,347,233,408,318,player,0.9227577447891235
229,8,173,176,215,247,player,0.8823719620704651
229,189,513,212,566,292,player,0.8964093923568726
229,172,638,285,691,382,player,0.9184119701385498
229,6,0,278,32,360,player,0.8982139825820923
229,219,554,201,586,279,player,0.8744723796844482
229,416,790,340,836,428,player,0.9229192733764648
229,384,782,256,821,346,player,0.90340256690979
229,475,1198,147,1241,220,goalkeeper,0.8897568583488464
229,243,344,234,404,321,player,0.9076382517814636
230,8,171,178,207,248,player,0.864733099937439
230,189,505,214,563,292,player,0.7848547697067261
230,172,637,286,683,382,player,0.9110904932022095
230,6,0,277,26,365,player,0.9019056558609009
230,219,545,201,576,285,player,0.8339240550994873
230,416,777,341,826,429,player,0.9092957377433777
230,384,778,260,814,349,player,0.8952013850212097
230,475,1193,146,1230,221,goalkeeper,0.8589705228805542
230,485,1194,147,1229,221,player,0.8183984756469727
230,80,348,237,396,323,player,0.8972634077072144
231,8,167,178,202,249,player,0.9064123630523682
231,189,501,215,558,293,player,0.6750664114952087
231,172,640,287,673,374,player,0.851454496383667
231,6,0,277,19,359,player,0.8187009692192078
231,219,540,202,566,273,player,0.7676662802696228
231,416,764,340,819,429,player,0.9203323125839233
231,384,774,264,810,350,player,0.8852921724319458
231,475,1190,145,1221,221,goalkeeper,0.8502919673919678
231,485,1189,146,1220,222,player,0.6638773083686829
231,487,515,215,551,292,player,0.6571708917617798
231,243,352,238,392,325,player,0.8714908957481384
232,8,159,178,199,250,player,0.9070677757263184
232,189,519,231,555,295,player,0.7728927731513977
232,172,640,287,670,381,player,0.8855449557304382
232,6,0,277,14,348,player,0.8579192161560059
232,219,533,203,557,271,player,0.7371808290481567
232,416,754,338,816,430,player,0.8972095847129822
232,384,771,267,805,351,player,0.8831102848052979
232,475,1183,144,1210,222,player,0.7000836133956909
232,485,1183,144,1209,222,goalkeeper,0.8314589858055115
232,487,504,215,544,283,player,0.6270443201065063
232,243,351,247,391,325,player,0.8589260578155518
232,243,358,238,393,309,player,0.5612679719924927
233,8,151,178,196,250,player,0.9111478924751282
233,189,517,241,546,297,player,0.7914312481880188
233,172,636,287,668,382,player,0.8660072088241577
233,6,0,276,10,346,player,0.7653933167457581
233,219,524,202,551,273,player,0.8388385772705078
233,416,749,338,811,427,player,0.9074050188064575
233,384,763,269,805,353,player,0.8791641592979431
233,475,1175,144,1201,223,player,0.7653138637542725
233,243,344,241,392,326,player,0.9311907887458801
234,8,144,179,195,251,player,0.9155701994895935
234,189,511,240,540,297,player,0.8787872791290283
234,172,626,285,669,384,player,0.9024277925491333
234,219,519,200,545,271,player,0.8322763442993164
234,416,748,337,805,427,player,0.8902272582054138
234,384,756,269,803,353,player,0.8981342315673828
234,475,1167,145,1195,224,player,0.6787420511245728
234,243,338,239,392,323,player,0.9214335680007935
235,8,138,180,193,253,player,0.9164459109306335
235,189,503,240,536,298,player,0.853473961353302
235,172,619,283,670,379,player,0.9122521281242371
235,219,511,200,537,263,player,0.8747580051422119
235,416,747,335,799,427,player,0.8960168957710266
235,384,750,270,804,354,player,0.8951346278190613
235,243,332,239,397,323,player,0.9128268957138062
235,485,1158,146,1187,225,player,0.8201868534088135
236,8,139,182,187,255,player,0.8754041790962219
236,189,499,234,538,298,player,0.647014319896698
236,172,615,282,668,379,player,0.9112337231636047
236,219,504,199,533,269,player,0.44304338097572327
236,416,746,334,794,428,player,0.8990452289581299
236,384,747,271,804,354,player,0.9024894833564758
236,475,1152,148,1184,227,player,0.9071566462516785
236,243,340,240,399,324,player,0.887030839920044
237,8,142,184,181,256,player,0.877531111240387
237,189,500,220,541,297,player,0.7942241430282593
237,172,616,283,662,378,player,0.8749582767486572
237,219,496,200,521,270,player,0.8055810332298279
237,416,741,330,791,429,player,0.9016107320785522
237,384,752,271,806,347,player,0.8793057203292847
237,475,1145,151,1181,228,player,0.8846120238304138
237,503,484,240,514,296,player,0.5208775997161865
237,505,486,212,541,296,player,0.8314560055732727
237,243,361,248,392,326,player,0.7995193600654602
238,8,145,186,178,257,player,0.8892247080802917
238,189,500,217,540,296,player,0.8067697286605835
238,172,616,284,660,381,player,0.8833664655685425
238,219,490,203,513,271,player,0.7805700302124023
238,416,737,331,787,427,player,0.9086329936981201
238,384,753,271,803,343,player,0.8823760747909546
238,475,1139,155,1179,229,player,0.9023072719573975
238,487,479,249,506,291,player,0.6371171474456787
238,243,343,243,394,328,player,0.893571138381958
239,8,138,187,176,257,player,0.8953205943107605
239,189,500,217,534,294,player,0.8049840927124023
239,172,614,284,657,383,player,0.9050699472427368
239,219,481,204,507,279,player,0.8541020750999451
239,416,736,333,784,425,player,0.9137136936187744
239,384,752,272,797,338,player,0.9039442539215088
239,475,1135,157,1177,231,goalkeeper,0.8632031083106995
239,243,351,244,393,330,player,0.8883811831474304
240,8,132,186,174,258,player,0.9020773768424988
240,189,499,219,528,282,player,0.7845713496208191
240,172,611,283,652,384,player,0.917585015296936
240,219,473,204,503,280,player,0.8260316848754883
240,416,734,333,778,425,player,0.9060202836990356
240,384,751,272,790,348,player,0.9063354134559631
240,475,1129,160,1175,233,goalkeeper,0.8722789287567139
240,243,348,243,394,332,player,0.8894507884979248
240,512,500,249,525,300,player,0.721293032169342
240,485,1128,162,1174,233,player,0.6680750846862793
241,8,125,186,175,257,player,0.9196767210960388
241,189,496,220,526,296,player,0.8375073075294495
241,172,608,282,649,383,player,0.9227480292320251
241,219,466,204,498,279,player,0.8792909383773804
241,416,731,334,772,425,player,0.8993719816207886
241,384,749,274,786,351,player,0.9191058278083801
241,475,1121,162,1171,235,goalkeeper,0.8610134720802307
241,243,344,243,396,332,player,0.905105471611023
241,485,1120,164,1171,235,player,0.7451146245002747
242,8,122,186,180,258,player,0.91853266954422
242,189,491,219,525,299,player,0.8924755454063416
242,172,606,281,649,377,player,0.9228309392929077
242,219,462,204,496,276,player,0.8851704597473145
242,416,729,332,767,424,player,0.905227541923523
242,384,747,275,784,352,player,0.9135121703147888
242,243,342,243,402,329,player,0.9174442887306213
243,8,118,188,176,261,player,0.9018176794052124
243,189,484,220,522,301,player,0.8995100855827332
243,172,603,282,644,376,player,0.9076758623123169
243,219,459,205,489,275,player,0.8973742723464966
243,416,724,332,763,424,player,0.9097459316253662
243,384,745,278,779,356,player,0.9140095710754395
243,243,341,244,406,330,player,0.9169436097145081
243,475,1103,166,1157,237,goalkeeper,0.8375446200370789
244,8,119,190,169,264,player,0.8946777582168579
244,189,478,219,522,302,player,0.9182755947113037
244,172,604,282,637,379,player,0.888540506362915
244,219,455,205,483,277,player,0.8863610625267029
244,416,719,329,764,426,player,0.9103041887283325
244,384,743,281,775,358,player,0.8898395299911499
244,243,346,245,405,333,player,0.9107375741004944
244,475,1095,166,1148,239,goalkeeper,0.871126115322113
244,479,886,112,900,131,player,0.4127662777900696
245,8,124,192,164,266,player,0.8927173018455505
245,189,475,219,525,301,player,0.9103929400444031
245,172,606,283,634,380,player,0.8892401456832886
245,219,447,204,479,278,player,0.8968903422355652
245,416,714,328,761,422,player,0.8939215540885925
245,384,742,284,774,359,player,0.8860403895378113
245,243,353,248,402,336,player,0.8824339509010315
245,475,1090,166,1138,240,goalkeeper,0.929149329662323
245,479,877,114,891,133,player,0.48030948638916016
246,8,127,193,162,267,player,0.902229905128479
246,189,481,221,523,303,player,0.8924073576927185
246,172,605,283,632,371,player,0.8611639142036438
246,219,439,204,476,281,player,0.9286569356918335
246,416,712,328,755,419,player,0.8954442143440247
246,384,739,285,773,356,player,0.8431020975112915
246,243,364,254,401,337,player,0.8007761836051941
246,475,1088,166,1129,242,goalkeeper,0.9529646039009094
247,8,123,194,161,269,player,0.9106809496879578
247,189,485,222,518,303,player,0.8199760913848877
247,172,599,280,631,376,player,0.9034795761108398
247,219,432,203,475,284,player,0.8879920840263367
247,416,710,328,752,419,player,0.8771846294403076
247,384,735,285,772,357,player,0.8398911952972412
247,243,363,269,404,339,player,0.8574336767196655
247,475,1087,169,1121,243,goalkeeper,0.9531917572021484
247,243,381,252,406,301,player,0.8002040386199951
248,8,118,194,162,268,player,0.9149105548858643
248,189,481,237,514,305,player,0.7946208119392395
248,172,594,279,632,377,player,0.913047730922699
248,219,427,203,473,282,player,0.8969031572341919
248,416,705,328,748,422,player,0.9093113541603088
248,384,734,285,773,354,player,0.7481603622436523
248,243,359,257,409,339,player,0.883289098739624
248,475,1084,167,1114,244,goalkeeper,0.9416027665138245
249,8,113,194,164,269,player,0.9228914380073547
249,189,482,243,513,306,player,0.8672305345535278
249,172,588,278,633,372,player,0.9123737812042236
249,219,426,204,471,282,player,0.8968824744224548
249,416,700,327,746,424,player,0.9119692444801331
249,384,734,285,776,359,player,0.862144947052002
249,243,357,255,414,334,player,0.6811996102333069
249,475,1079,165,1108,245,goalkeeper,0.8973227143287659
249,528,486,222,514,274,player,0.7350042462348938
249,243,382,251,411,302,player,0.8049971461296082
250,8,121,195,165,270,player,0.8813409805297852
250,189,478,246,512,307,player,0.8240872025489807
250,172,586,278,631,371,player,0.911560595035553
250,219,427,206,465,283,player,0.871086835861206
250,416,695,325,746,425,player,0.9246917963027954
250,384,730,284,777,358,player,0.8695900440216064
250,475,1075,168,1104,247,goalkeeper,0.8724537491798401
250,487,483,222,513,281,player,0.7366906404495239
250,243,382,252,415,309,player,0.8723929524421692
251,8,120,197,164,272,player,0.8556820750236511
251,189,474,229,515,308,player,0.8928448557853699
251,172,587,279,627,374,player,0.8839853405952454
251,219,432,207,460,283,player,0.8543003797531128
251,416,694,325,747,422,player,0.9334060549736023
251,384,730,284,777,360,player,0.8779491186141968
251,475,1070,168,1101,248,player,0.7393198013305664
251,243,385,253,420,315,player,0.5914753675460815
251,243,379,255,425,334,player,0.8456866145133972
252,8,125,200,161,275,player,0.8646072745323181
252,189,469,224,520,306,player,0.9234858155250549
252,172,588,280,624,366,player,0.8576368689537048
252,219,433,206,458,285,player,0.8793305158615112
252,416,693,326,746,421,player,0.9331108927726746
252,384,729,285,775,365,player,0.893571674823761
252,475,1066,169,1100,251,player,0.8446078300476074
252,243,389,255,427,340,player,0.8459526896476746
253,8,130,201,161,276,player,0.872201144695282
253,189,466,224,522,305,player,0.8919625282287598
253,172,590,282,624,375,player,0.896466851234436
253,219,431,205,457,270,player,0.8414431810379028
253,416,694,326,743,422,player,0.9185701608657837
253,384,728,285,774,364,player,0.9050986170768738
253,475,1061,172,1099,253,player,0.9044539928436279
253,243,399,272,426,342,player,0.8148621320724487
253,243,398,257,426,320,player,0.7835143804550171
254,8,126,202,165,276,player,0.9007459878921509
254,189,476,224,519,297,player,0.7402555346488953
254,172,587,282,628,378,player,0.9096367955207825
254,219,428,205,457,284,player,0.8561525940895081
254,416,695,325,740,423,player,0.9069569706916809
254,384,728,286,774,364,player,0.9141707420349121
254,475,1057,176,1098,255,player,0.8834033012390137
254,243,397,259,431,337,player,0.88693767786026
254,487,469,227,514,293,player,0.4992589056491852
255,8,125,202,169,277,player,0.9140197038650513
255,189,487,225,519,296,player,0.6919488310813904
255,172,587,282,630,379,player,0.9299604892730713
255,219,427,204,457,280,player,0.8755733966827393
255,416,696,323,740,422,player,0.9131491184234619
255,384,728,287,775,366,player,0.9122543334960938
255,475,1053,180,1095,257,player,0.7747225761413574
255,243,396,259,436,344,player,0.8869409561157227
255,546,494,258,514,307,player,0.7557152509689331
256,8,121,202,173,276,player,0.8899898529052734
256,189,490,226,517,287,player,0.6703155636787415
256,172,583,281,628,373,player,0.9230085611343384
256,219,424,205,453,278,player,0.8788521885871887
256,416,695,323,739,422,player,0.9158802628517151
256,384,726,290,774,369,player,0.8877440690994263
256,475,1048,183,1092,259,player,0.8724303245544434
256,243,393,256,443,347,player,0.892822265625
256,505,488,252,512,308,player,0.8251121044158936
257,8,133,203,177,278,player,0.8752948641777039
257,189,486,226,518,302,player,0.8642868399620056
257,172,591,282,626,353,player,0.8343932628631592
257,219,423,206,449,276,player,0.8515969514846802
